change_ms,change_s,from,to,segment_index,block_ms,source_pos_ms
67076,67.076,B,A,2262,10,33538
67086,67.086,A,B,2263,10,33538
67096,67.096,B,A,2264,27,33548
67123,67.123,A,B,2265,27,33548
67150,67.15,B,A,2266,26,33575
67176,67.176,A,B,2267,26,33575
67202,67.202,B,A,2268,33,33601
67235,67.235,A,B,2269,33,33601
67268,67.268,B,A,2270,22,33634
67290,67.29,A,B,2271,22,33634
67312,67.312,B,A,2272,46,33656
67358,67.358,A,B,2273,46,33656
67404,67.404,B,A,2274,28,33702
67432,67.432,A,B,2275,28,33702
67460,67.46,B,A,2276,23,33730
67483,67.483,A,B,2277,23,33730
67506,67.506,B,A,2278,49,33753
67555,67.555,A,B,2279,49,33753
67604,67.604,B,A,2280,42,33802
67646,67.646,A,B,2281,42,33802
67688,67.688,B,A,2282,47,33844
67735,67.735,A,B,2283,47,33844
67782,67.782,B,A,2284,46,33891
67828,67.828,A,B,2285,46,33891
67874,67.874,B,A,2286,12,33937
67886,67.886,A,B,2287,12,33937
67898,67.898,B,A,2288,25,33949
67923,67.923,A,B,2289,25,33949
67948,67.948,B,A,2290,42,33974
67990,67.99,A,B,2291,42,33974
68032,68.032,B,A,2292,40,34016
68072,68.072,A,B,2293,40,34016
68112,68.112,B,A,2294,23,34056
68135,68.135,A,B,2295,23,34056
68158,68.158,B,A,2296,10,34079
68168,68.168,A,B,2297,10,34079
68178,68.178,B,A,2298,20,34089
68198,68.198,A,B,2299,20,34089
68218,68.218,B,A,2300,29,34109
68247,68.247,A,B,2301,29,34109
68276,68.276,B,A,2302,31,34138
68307,68.307,A,B,2303,31,34138
68338,68.338,B,A,2304,27,34169
68365,68.365,A,B,2305,27,34169
68392,68.392,B,A,2306,21,34196
68413,68.413,A,B,2307,21,34196
68434,68.434,B,A,2308,32,34217
68466,68.466,A,B,2309,32,34217
68498,68.498,B,A,2310,11,34249
68509,68.509,A,B,2311,11,34249
68520,68.52,B,A,2312,28,34260
68548,68.548,A,B,2313,28,34260
68576,68.576,B,A,2314,12,34288
68588,68.588,A,B,2315,12,34288
68600,68.6,B,A,2316,23,34300
68623,68.623,A,B,2317,23,34300
68646,68.646,B,A,2318,45,34323
68691,68.691,A,B,2319,45,34323
68736,68.736,B,A,2320,44,34368
68780,68.78,A,B,2321,44,34368
68824,68.824,B,A,2322,10,34412
68834,68.834,A,B,2323,10,34412
68844,68.844,B,A,2324,43,34422
68887,68.887,A,B,2325,43,34422
68930,68.93,B,A,2326,20,34465
68950,68.95,A,B,2327,20,34465
68970,68.97,B,A,2328,12,34485
68982,68.982,A,B,2329,12,34485
68994,68.994,B,A,2330,37,34497
69031,69.031,A,B,2331,37,34497
69068,69.068,B,A,2332,26,34534
69094,69.094,A,B,2333,26,34534
69120,69.12,B,A,2334,25,34560
69145,69.145,A,B,2335,25,34560
69170,69.17,B,A,2336,14,34585
69184,69.184,A,B,2337,14,34585
69198,69.198,B,A,2338,45,34599
69243,69.243,A,B,2339,45,34599
69288,69.288,B,A,2340,27,34644
69315,69.315,A,B,2341,27,34644
69342,69.342,B,A,2342,22,34671
69364,69.364,A,B,2343,22,34671
69386,69.386,B,A,2344,27,34693
69413,69.413,A,B,2345,27,34693
69440,69.44,B,A,2346,35,34720
69475,69.475,A,B,2347,35,34720
69510,69.51,B,A,2348,22,34755
69532,69.532,A,B,2349,22,34755
69554,69.554,B,A,2350,23,34777
69577,69.577,A,B,2351,23,34777
69600,69.6,B,A,2352,33,34800
69633,69.633,A,B,2353,33,34800
69666,69.666,B,A,2354,13,34833
69679,69.679,A,B,2355,13,34833
69692,69.692,B,A,2356,38,34846
69730,69.73,A,B,2357,38,34846
69768,69.768,B,A,2358,43,34884
69811,69.811,A,B,2359,43,34884
69854,69.854,B,A,2360,45,34927
69899,69.899,A,B,2361,45,34927
69944,69.944,B,A,2362,45,34972
69989,69.989,A,B,2363,45,34972
70034,70.034,B,A,2364,24,35017
70058,70.058,A,B,2365,24,35017
70082,70.082,B,A,2366,32,35041
70114,70.114,A,B,2367,32,35041
70146,70.146,B,A,2368,24,35073
70170,70.17,A,B,2369,24,35073
70194,70.194,B,A,2370,29,35097
70223,70.223,A,B,2371,29,35097
70252,70.252,B,A,2372,43,35126
70295,70.295,A,B,2373,43,35126
70338,70.338,B,A,2374,42,35169
70380,70.38,A,B,2375,42,35169
70422,70.422,B,A,2376,42,35211
70464,70.464,A,B,2377,42,35211
70506,70.506,B,A,2378,43,35253
70549,70.549,A,B,2379,43,35253
70592,70.592,B,A,2380,12,35296
70604,70.604,A,B,2381,12,35296
70616,70.616,B,A,2382,47,35308
70663,70.663,A,B,2383,47,35308
70710,70.71,B,A,2384,43,35355
70753,70.753,A,B,2385,43,35355
70796,70.796,B,A,2386,42,35398
70838,70.838,A,B,2387,42,35398
70880,70.88,B,A,2388,10,35440
70890,70.89,A,B,2389,10,35440
70900,70.9,B,A,2390,27,35450
70927,70.927,A,B,2391,27,35450
70954,70.954,B,A,2392,31,35477
70985,70.985,A,B,2393,31,35477
71016,71.016,B,A,2394,26,35508
71042,71.042,A,B,2395,26,35508
71068,71.068,B,A,2396,29,35534
71097,71.097,A,B,2397,29,35534
71126,71.126,B,A,2398,20,35563
71146,71.146,A,B,2399,20,35563
71166,71.166,B,A,2400,24,35583
71190,71.19,A,B,2401,24,35583
71214,71.214,B,A,2402,41,35607
71255,71.255,A,B,2403,41,35607
71296,71.296,B,A,2404,37,35648
71333,71.333,A,B,2405,37,35648
71370,71.37,B,A,2406,33,35685
71403,71.403,A,B,2407,33,35685
71436,71.436,B,A,2408,40,35718
71476,71.476,A,B,2409,40,35718
71516,71.516,B,A,2410,48,35758
71564,71.564,A,B,2411,48,35758
71612,71.612,B,A,2412,12,35806
71624,71.624,A,B,2413,12,35806
71636,71.636,B,A,2414,41,35818
71677,71.677,A,B,2415,41,35818
71718,71.718,B,A,2416,16,35859
71734,71.734,A,B,2417,16,35859
71750,71.75,B,A,2418,21,35875
71771,71.771,A,B,2419,21,35875
71792,71.792,B,A,2420,11,35896
71803,71.803,A,B,2421,11,35896
71814,71.814,B,A,2422,35,35907
71849,71.849,A,B,2423,35,35907
71884,71.884,B,A,2424,30,35942
71914,71.914,A,B,2425,30,35942
71944,71.944,B,A,2426,28,35972
71972,71.972,A,B,2427,28,35972
72000,72.0,B,A,2428,18,36000
72018,72.018,A,B,2429,18,36000
72036,72.036,B,A,2430,14,36018
72050,72.05,A,B,2431,14,36018
72064,72.064,B,A,2432,35,36032
72099,72.099,A,B,2433,35,36032
72134,72.134,B,A,2434,43,36067
72177,72.177,A,B,2435,43,36067
72220,72.22,B,A,2436,24,36110
72244,72.244,A,B,2437,24,36110
72268,72.268,B,A,2438,34,36134
72302,72.302,A,B,2439,34,36134
72336,72.336,B,A,2440,40,36168
72376,72.376,A,B,2441,40,36168
72416,72.416,B,A,2442,14,36208
72430,72.43,A,B,2443,14,36208
72444,72.444,B,A,2444,36,36222
72480,72.48,A,B,2445,36,36222
72516,72.516,B,A,2446,13,36258
72529,72.529,A,B,2447,13,36258
72542,72.542,B,A,2448,47,36271
72589,72.589,A,B,2449,47,36271
72636,72.636,B,A,2450,31,36318
72667,72.667,A,B,2451,31,36318
72698,72.698,B,A,2452,16,36349
72714,72.714,A,B,2453,16,36349
72730,72.73,B,A,2454,34,36365
72764,72.764,A,B,2455,34,36365
72798,72.798,B,A,2456,45,36399
72843,72.843,A,B,2457,45,36399
72888,72.888,B,A,2458,36,36444
72924,72.924,A,B,2459,36,36444
72960,72.96,B,A,2460,35,36480
72995,72.995,A,B,2461,35,36480
73030,73.03,B,A,2462,34,36515
73064,73.064,A,B,2463,34,36515
73098,73.098,B,A,2464,17,36549
73115,73.115,A,B,2465,17,36549
73132,73.132,B,A,2466,16,36566
73148,73.148,A,B,2467,16,36566
73164,73.164,B,A,2468,27,36582
73191,73.191,A,B,2469,27,36582
73218,73.218,B,A,2470,44,36609
73262,73.262,A,B,2471,44,36609
73306,73.306,B,A,2472,35,36653
73341,73.341,A,B,2473,35,36653
73376,73.376,B,A,2474,41,36688
73417,73.417,A,B,2475,41,36688
73458,73.458,B,A,2476,23,36729
73481,73.481,A,B,2477,23,36729
73504,73.504,B,A,2478,49,36752
73553,73.553,A,B,2479,49,36752
73602,73.602,B,A,2480,27,36801
73629,73.629,A,B,2481,27,36801
73656,73.656,B,A,2482,24,36828
73680,73.68,A,B,2483,24,36828
73704,73.704,B,A,2484,15,36852
73719,73.719,A,B,2485,15,36852
73734,73.734,B,A,2486,41,36867
73775,73.775,A,B,2487,41,36867
73816,73.816,B,A,2488,21,36908
73837,73.837,A,B,2489,21,36908
73858,73.858,B,A,2490,39,36929
73897,73.897,A,B,2491,39,36929
73936,73.936,B,A,2492,49,36968
73985,73.985,A,B,2493,49,36968
74034,74.034,B,A,2494,23,37017
74057,74.057,A,B,2495,23,37017
74080,74.08,B,A,2496,13,37040
74093,74.093,A,B,2497,13,37040
74106,74.106,B,A,2498,12,37053
74118,74.118,A,B,2499,12,37053
74130,74.13,B,A,2500,10,37065
74140,74.14,A,B,2501,10,37065
74150,74.15,B,A,2502,50,37075
74200,74.2,A,B,2503,50,37075
74250,74.25,B,A,2504,20,37125
74270,74.27,A,B,2505,20,37125
74290,74.29,B,A,2506,44,37145
74334,74.334,A,B,2507,44,37145
74378,74.378,B,A,2508,12,37189
74390,74.39,A,B,2509,12,37189
74402,74.402,B,A,2510,26,37201
74428,74.428,A,B,2511,26,37201
74454,74.454,B,A,2512,35,37227
74489,74.489,A,B,2513,35,37227
74524,74.524,B,A,2514,33,37262
74557,74.557,A,B,2515,33,37262
74590,74.59,B,A,2516,18,37295
74608,74.608,A,B,2517,18,37295
74626,74.626,B,A,2518,36,37313
74662,74.662,A,B,2519,36,37313
74698,74.698,B,A,2520,41,37349
74739,74.739,A,B,2521,41,37349
74780,74.78,B,A,2522,47,37390
74827,74.827,A,B,2523,47,37390
74874,74.874,B,A,2524,24,37437
74898,74.898,A,B,2525,24,37437
74922,74.922,B,A,2526,32,37461
74954,74.954,A,B,2527,32,37461
74986,74.986,B,A,2528,32,37493
75018,75.018,A,B,2529,32,37493
75050,75.05,B,A,2530,22,37525
75072,75.072,A,B,2531,22,37525
75094,75.094,B,A,2532,26,37547
75120,75.12,A,B,2533,26,37547
75146,75.146,B,A,2534,19,37573
75165,75.165,A,B,2535,19,37573
75184,75.184,B,A,2536,12,37592
75196,75.196,A,B,2537,12,37592
75208,75.208,B,A,2538,41,37604
75249,75.249,A,B,2539,41,37604
75290,75.29,B,A,2540,13,37645
75303,75.303,A,B,2541,13,37645
75316,75.316,B,A,2542,40,37658
75356,75.356,A,B,2543,40,37658
75396,75.396,B,A,2544,42,37698
75438,75.438,A,B,2545,42,37698
75480,75.48,B,A,2546,41,37740
75521,75.521,A,B,2547,41,37740
75562,75.562,B,A,2548,29,37781
75591,75.591,A,B,2549,29,37781
75620,75.62,B,A,2550,27,37810
75647,75.647,A,B,2551,27,37810
75674,75.674,B,A,2552,34,37837
75708,75.708,A,B,2553,34,37837
75742,75.742,B,A,2554,29,37871
75771,75.771,A,B,2555,29,37871
75800,75.8,B,A,2556,43,37900
75843,75.843,A,B,2557,43,37900
75886,75.886,B,A,2558,49,37943
75935,75.935,A,B,2559,49,37943
75984,75.984,B,A,2560,32,37992
76016,76.016,A,B,2561,32,37992
76048,76.048,B,A,2562,40,38024
76088,76.088,A,B,2563,40,38024
76128,76.128,B,A,2564,26,38064
76154,76.154,A,B,2565,26,38064
76180,76.18,B,A,2566,48,38090
76228,76.228,A,B,2567,48,38090
76276,76.276,B,A,2568,12,38138
76288,76.288,A,B,2569,12,38138
76300,76.3,B,A,2570,48,38150
76348,76.348,A,B,2571,48,38150
76396,76.396,B,A,2572,33,38198
76429,76.429,A,B,2573,33,38198
76462,76.462,B,A,2574,11,38231
76473,76.473,A,B,2575,11,38231
76484,76.484,B,A,2576,25,38242
76509,76.509,A,B,2577,25,38242
76534,76.534,B,A,2578,23,38267
76557,76.557,A,B,2579,23,38267
76580,76.58,B,A,2580,34,38290
76614,76.614,A,B,2581,34,38290
76648,76.648,B,A,2582,33,38324
76681,76.681,A,B,2583,33,38324
76714,76.714,B,A,2584,45,38357
76759,76.759,A,B,2585,45,38357
76804,76.804,B,A,2586,36,38402
76840,76.84,A,B,2587,36,38402
76876,76.876,B,A,2588,33,38438
76909,76.909,A,B,2589,33,38438
76942,76.942,B,A,2590,38,38471
76980,76.98,A,B,2591,38,38471
77018,77.018,B,A,2592,31,38509
77049,77.049,A,B,2593,31,38509
77080,77.08,B,A,2594,18,38540
77098,77.098,A,B,2595,18,38540
77116,77.116,B,A,2596,12,38558
77128,77.128,A,B,2597,12,38558
77140,77.14,B,A,2598,38,38570
77178,77.178,A,B,2599,38,38570
77216,77.216,B,A,2600,30,38608
77246,77.246,A,B,2601,30,38608
77276,77.276,B,A,2602,21,38638
77297,77.297,A,B,2603,21,38638
77318,77.318,B,A,2604,28,38659
77346,77.346,A,B,2605,28,38659
77374,77.374,B,A,2606,24,38687
77398,77.398,A,B,2607,24,38687
77422,77.422,B,A,2608,18,38711
77440,77.44,A,B,2609,18,38711
77458,77.458,B,A,2610,47,38729
77505,77.505,A,B,2611,47,38729
77552,77.552,B,A,2612,38,38776
77590,77.59,A,B,2613,38,38776
77628,77.628,B,A,2614,49,38814
77677,77.677,A,B,2615,49,38814
77726,77.726,B,A,2616,46,38863
77772,77.772,A,B,2617,46,38863
77818,77.818,B,A,2618,28,38909
77846,77.846,A,B,2619,28,38909
77874,77.874,B,A,2620,37,38937
77911,77.911,A,B,2621,37,38937
77948,77.948,B,A,2622,28,38974
77976,77.976,A,B,2623,28,38974
78004,78.004,B,A,2624,47,39002
78051,78.051,A,B,2625,47,39002
78098,78.098,B,A,2626,34,39049
78132,78.132,A,B,2627,34,39049
78166,78.166,B,A,2628,21,39083
78187,78.187,A,B,2629,21,39083
78208,78.208,B,A,2630,28,39104
78236,78.236,A,B,2631,28,39104
78264,78.264,B,A,2632,34,39132
78298,78.298,A,B,2633,34,39132
78332,78.332,B,A,2634,35,39166
78367,78.367,A,B,2635,35,39166
78402,78.402,B,A,2636,41,39201
78443,78.443,A,B,2637,41,39201
78484,78.484,B,A,2638,42,39242
78526,78.526,A,B,2639,42,39242
78568,78.568,B,A,2640,44,39284
78612,78.612,A,B,2641,44,39284
78656,78.656,B,A,2642,35,39328
78691,78.691,A,B,2643,35,39328
78726,78.726,B,A,2644,33,39363
78759,78.759,A,B,2645,33,39363
78792,78.792,B,A,2646,38,39396
78830,78.83,A,B,2647,38,39396
78868,78.868,B,A,2648,45,39434
78913,78.913,A,B,2649,45,39434
78958,78.958,B,A,2650,42,39479
79000,79.0,A,B,2651,42,39479
79042,79.042,B,A,2652,49,39521
79091,79.091,A,B,2653,49,39521
79140,79.14,B,A,2654,38,39570
79178,79.178,A,B,2655,38,39570
79216,79.216,B,A,2656,23,39608
79239,79.239,A,B,2657,23,39608
79262,79.262,B,A,2658,25,39631
79287,79.287,A,B,2659,25,39631
79312,79.312,B,A,2660,15,39656
79327,79.327,A,B,2661,15,39656
79342,79.342,B,A,2662,38,39671
79380,79.38,A,B,2663,38,39671
79418,79.418,B,A,2664,48,39709
79466,79.466,A,B,2665,48,39709
79514,79.514,B,A,2666,39,39757
79553,79.553,A,B,2667,39,39757
79592,79.592,B,A,2668,33,39796
79625,79.625,A,B,2669,33,39796
79658,79.658,B,A,2670,36,39829
79694,79.694,A,B,2671,36,39829
79730,79.73,B,A,2672,42,39865
79772,79.772,A,B,2673,42,39865
79814,79.814,B,A,2674,17,39907
79831,79.831,A,B,2675,17,39907
79848,79.848,B,A,2676,34,39924
79882,79.882,A,B,2677,34,39924
79916,79.916,B,A,2678,35,39958
79951,79.951,A,B,2679,35,39958
79986,79.986,B,A,2680,44,39993
80030,80.03,A,B,2681,44,39993
80074,80.074,B,A,2682,36,40037
80110,80.11,A,B,2683,36,40037
80146,80.146,B,A,2684,36,40073
80182,80.182,A,B,2685,36,40073
80218,80.218,B,A,2686,40,40109
80258,80.258,A,B,2687,40,40109
80298,80.298,B,A,2688,28,40149
80326,80.326,A,B,2689,28,40149
80354,80.354,B,A,2690,11,40177
80365,80.365,A,B,2691,11,40177
80376,80.376,B,A,2692,17,40188
80393,80.393,A,B,2693,17,40188
80410,80.41,B,A,2694,29,40205
80439,80.439,A,B,2695,29,40205
80468,80.468,B,A,2696,50,40234
80518,80.518,A,B,2697,50,40234
80568,80.568,B,A,2698,20,40284
80588,80.588,A,B,2699,20,40284
80608,80.608,B,A,2700,34,40304
80642,80.642,A,B,2701,34,40304
80676,80.676,B,A,2702,44,40338
80720,80.72,A,B,2703,44,40338
80764,80.764,B,A,2704,17,40382
80781,80.781,A,B,2705,17,40382
80798,80.798,B,A,2706,38,40399
80836,80.836,A,B,2707,38,40399
80874,80.874,B,A,2708,15,40437
80889,80.889,A,B,2709,15,40437
80904,80.904,B,A,2710,45,40452
80949,80.949,A,B,2711,45,40452
80994,80.994,B,A,2712,45,40497
81039,81.039,A,B,2713,45,40497
81084,81.084,B,A,2714,49,40542
81133,81.133,A,B,2715,49,40542
81182,81.182,B,A,2716,42,40591
81224,81.224,A,B,2717,42,40591
81266,81.266,B,A,2718,44,40633
81310,81.31,A,B,2719,44,40633
81354,81.354,B,A,2720,11,40677
81365,81.365,A,B,2721,11,40677
81376,81.376,B,A,2722,29,40688
81405,81.405,A,B,2723,29,40688
81434,81.434,B,A,2724,41,40717
81475,81.475,A,B,2725,41,40717
81516,81.516,B,A,2726,17,40758
81533,81.533,A,B,2727,17,40758
81550,81.55,B,A,2728,50,40775
81600,81.6,A,B,2729,50,40775
81650,81.65,B,A,2730,30,40825
81680,81.68,A,B,2731,30,40825
81710,81.71,B,A,2732,12,40855
81722,81.722,A,B,2733,12,40855
81734,81.734,B,A,2734,38,40867
81772,81.772,A,B,2735,38,40867
81810,81.81,B,A,2736,39,40905
81849,81.849,A,B,2737,39,40905
81888,81.888,B,A,2738,43,40944
81931,81.931,A,B,2739,43,40944
81974,81.974,B,A,2740,23,40987
81997,81.997,A,B,2741,23,40987
82020,82.02,B,A,2742,47,41010
82067,82.067,A,B,2743,47,41010
82114,82.114,B,A,2744,42,41057
82156,82.156,A,B,2745,42,41057
82198,82.198,B,A,2746,42,41099
82240,82.24,A,B,2747,42,41099
82282,82.282,B,A,2748,28,41141
82310,82.31,A,B,2749,28,41141
82338,82.338,B,A,2750,17,41169
82355,82.355,A,B,2751,17,41169
82372,82.372,B,A,2752,14,41186
82386,82.386,A,B,2753,14,41186
82400,82.4,B,A,2754,31,41200
82431,82.431,A,B,2755,31,41200
82462,82.462,B,A,2756,28,41231
82490,82.49,A,B,2757,28,41231
82518,82.518,B,A,2758,23,41259
82541,82.541,A,B,2759,23,41259
82564,82.564,B,A,2760,19,41282
82583,82.583,A,B,2761,19,41282
82602,82.602,B,A,2762,12,41301
82614,82.614,A,B,2763,12,41301
82626,82.626,B,A,2764,41,41313
82667,82.667,A,B,2765,41,41313
82708,82.708,B,A,2766,19,41354
82727,82.727,A,B,2767,19,41354
82746,82.746,B,A,2768,17,41373
82763,82.763,A,B,2769,17,41373
82780,82.78,B,A,2770,50,41390
82830,82.83,A,B,2771,50,41390
82880,82.88,B,A,2772,14,41440
82894,82.894,A,B,2773,14,41440
82908,82.908,B,A,2774,26,41454
82934,82.934,A,B,2775,26,41454
82960,82.96,B,A,2776,31,41480
82991,82.991,A,B,2777,31,41480
83022,83.022,B,A,2778,48,41511
83070,83.07,A,B,2779,48,41511
83118,83.118,B,A,2780,41,41559
83159,83.159,A,B,2781,41,41559
83200,83.2,B,A,2782,48,41600
83248,83.248,A,B,2783,48,41600
83296,83.296,B,A,2784,34,41648
83330,83.33,A,B,2785,34,41648
83364,83.364,B,A,2786,39,41682
83403,83.403,A,B,2787,39,41682
83442,83.442,B,A,2788,30,41721
83472,83.472,A,B,2789,30,41721
83502,83.502,B,A,2790,46,41751
83548,83.548,A,B,2791,46,41751
83594,83.594,B,A,2792,37,41797
83631,83.631,A,B,2793,37,41797
83668,83.668,B,A,2794,32,41834
83700,83.7,A,B,2795,32,41834
83732,83.732,B,A,2796,10,41866
83742,83.742,A,B,2797,10,41866
83752,83.752,B,A,2798,24,41876
83776,83.776,A,B,2799,24,41876
83800,83.8,B,A,2800,31,41900
83831,83.831,A,B,2801,31,41900
83862,83.862,B,A,2802,15,41931
83877,83.877,A,B,2803,15,41931
83892,83.892,B,A,2804,17,41946
83909,83.909,A,B,2805,17,41946
83926,83.926,B,A,2806,33,41963
83959,83.959,A,B,2807,33,41963
83992,83.992,B,A,2808,37,41996
84029,84.029,A,B,2809,37,41996
84066,84.066,B,A,2810,31,42033
84097,84.097,A,B,2811,31,42033
84128,84.128,B,A,2812,42,42064
84170,84.17,A,B,2813,42,42064
84212,84.212,B,A,2814,21,42106
84233,84.233,A,B,2815,21,42106
84254,84.254,B,A,2816,15,42127
84269,84.269,A,B,2817,15,42127
84284,84.284,B,A,2818,20,42142
84304,84.304,A,B,2819,20,42142
84324,84.324,B,A,2820,19,42162
84343,84.343,A,B,2821,19,42162
84362,84.362,B,A,2822,17,42181
84379,84.379,A,B,2823,17,42181
84396,84.396,B,A,2824,33,42198
84429,84.429,A,B,2825,33,42198
84462,84.462,B,A,2826,45,42231
84507,84.507,A,B,2827,45,42231
84552,84.552,B,A,2828,48,42276
84600,84.6,A,B,2829,48,42276
84648,84.648,B,A,2830,43,42324
84691,84.691,A,B,2831,43,42324
84734,84.734,B,A,2832,50,42367
84784,84.784,A,B,2833,50,42367
84834,84.834,B,A,2834,44,42417
84878,84.878,A,B,2835,44,42417
84922,84.922,B,A,2836,41,42461
84963,84.963,A,B,2837,41,42461
85004,85.004,B,A,2838,27,42502
85031,85.031,A,B,2839,27,42502
85058,85.058,B,A,2840,11,42529
85069,85.069,A,B,2841,11,42529
85080,85.08,B,A,2842,43,42540
85123,85.123,A,B,2843,43,42540
85166,85.166,B,A,2844,43,42583
85209,85.209,A,B,2845,43,42583
85252,85.252,B,A,2846,42,42626
85294,85.294,A,B,2847,42,42626
85336,85.336,B,A,2848,16,42668
85352,85.352,A,B,2849,16,42668
85368,85.368,B,A,2850,14,42684
85382,85.382,A,B,2851,14,42684
85396,85.396,B,A,2852,50,42698
85446,85.446,A,B,2853,50,42698
85496,85.496,B,A,2854,47,42748
85543,85.543,A,B,2855,47,42748
85590,85.59,B,A,2856,31,42795
85621,85.621,A,B,2857,31,42795
85652,85.652,B,A,2858,25,42826
85677,85.677,A,B,2859,25,42826
85702,85.702,B,A,2860,34,42851
85736,85.736,A,B,2861,34,42851
85770,85.77,B,A,2862,20,42885
85790,85.79,A,B,2863,20,42885
85810,85.81,B,A,2864,12,42905
85822,85.822,A,B,2865,12,42905
85834,85.834,B,A,2866,15,42917
85849,85.849,A,B,2867,15,42917
85864,85.864,B,A,2868,20,42932
85884,85.884,A,B,2869,20,42932
85904,85.904,B,A,2870,26,42952
85930,85.93,A,B,2871,26,42952
85956,85.956,B,A,2872,46,42978
86002,86.002,A,B,2873,46,42978
86048,86.048,B,A,2874,39,43024
86087,86.087,A,B,2875,39,43024
86126,86.126,B,A,2876,20,43063
86146,86.146,A,B,2877,20,43063
86166,86.166,B,A,2878,28,43083
86194,86.194,A,B,2879,28,43083
86222,86.222,B,A,2880,28,43111
86250,86.25,A,B,2881,28,43111
86278,86.278,B,A,2882,18,43139
86296,86.296,A,B,2883,18,43139
86314,86.314,B,A,2884,43,43157
86357,86.357,A,B,2885,43,43157
86400,86.4,B,A,2886,47,43200
86447,86.447,A,B,2887,47,43200
86494,86.494,B,A,2888,13,43247
86507,86.507,A,B,2889,13,43247
86520,86.52,B,A,2890,14,43260
86534,86.534,A,B,2891,14,43260
86548,86.548,B,A,2892,38,43274
86586,86.586,A,B,2893,38,43274
86624,86.624,B,A,2894,36,43312
86660,86.66,A,B,2895,36,43312
86696,86.696,B,A,2896,50,43348
86746,86.746,A,B,2897,50,43348
86796,86.796,B,A,2898,13,43398
86809,86.809,A,B,2899,13,43398
86822,86.822,B,A,2900,29,43411
86851,86.851,A,B,2901,29,43411
86880,86.88,B,A,2902,42,43440
86922,86.922,A,B,2903,42,43440
86964,86.964,B,A,2904,10,43482
86974,86.974,A,B,2905,10,43482
86984,86.984,B,A,2906,25,43492
87009,87.009,A,B,2907,25,43492
87034,87.034,B,A,2908,24,43517
87058,87.058,A,B,2909,24,43517
87082,87.082,B,A,2910,16,43541
87098,87.098,A,B,2911,16,43541
87114,87.114,B,A,2912,35,43557
87149,87.149,A,B,2913,35,43557
87184,87.184,B,A,2914,23,43592
87207,87.207,A,B,2915,23,43592
87230,87.23,B,A,2916,12,43615
87242,87.242,A,B,2917,12,43615
87254,87.254,B,A,2918,16,43627
87270,87.27,A,B,2919,16,43627
87286,87.286,B,A,2920,32,43643
87318,87.318,A,B,2921,32,43643
87350,87.35,B,A,2922,44,43675
87394,87.394,A,B,2923,44,43675
87438,87.438,B,A,2924,18,43719
87456,87.456,A,B,2925,18,43719
87474,87.474,B,A,2926,40,43737
87514,87.514,A,B,2927,40,43737
87554,87.554,B,A,2928,39,43777
87593,87.593,A,B,2929,39,43777
87632,87.632,B,A,2930,25,43816
87657,87.657,A,B,2931,25,43816
87682,87.682,B,A,2932,43,43841
87725,87.725,A,B,2933,43,43841
87768,87.768,B,A,2934,27,43884
87795,87.795,A,B,2935,27,43884
87822,87.822,B,A,2936,34,43911
87856,87.856,A,B,2937,34,43911
87890,87.89,B,A,2938,18,43945
87908,87.908,A,B,2939,18,43945
87926,87.926,B,A,2940,42,43963
87968,87.968,A,B,2941,42,43963
88010,88.01,B,A,2942,14,44005
88024,88.024,A,B,2943,14,44005
88038,88.038,B,A,2944,24,44019
88062,88.062,A,B,2945,24,44019
88086,88.086,B,A,2946,37,44043
88123,88.123,A,B,2947,37,44043
88160,88.16,B,A,2948,28,44080
88188,88.188,A,B,2949,28,44080
88216,88.216,B,A,2950,12,44108
88228,88.228,A,B,2951,12,44108
88240,88.24,B,A,2952,11,44120
88251,88.251,A,B,2953,11,44120
88262,88.262,B,A,2954,30,44131
88292,88.292,A,B,2955,30,44131
88322,88.322,B,A,2956,19,44161
88341,88.341,A,B,2957,19,44161
88360,88.36,B,A,2958,45,44180
88405,88.405,A,B,2959,45,44180
88450,88.45,B,A,2960,23,44225
88473,88.473,A,B,2961,23,44225
88496,88.496,B,A,2962,43,44248
88539,88.539,A,B,2963,43,44248
88582,88.582,B,A,2964,27,44291
88609,88.609,A,B,2965,27,44291
88636,88.636,B,A,2966,11,44318
88647,88.647,A,B,2967,11,44318
88658,88.658,B,A,2968,33,44329
88691,88.691,A,B,2969,33,44329
88724,88.724,B,A,2970,29,44362
88753,88.753,A,B,2971,29,44362
88782,88.782,B,A,2972,31,44391
88813,88.813,A,B,2973,31,44391
88844,88.844,B,A,2974,44,44422
88888,88.888,A,B,2975,44,44422
88932,88.932,B,A,2976,34,44466
88966,88.966,A,B,2977,34,44466
89000,89.0,B,A,2978,14,44500
89014,89.014,A,B,2979,14,44500
89028,89.028,B,A,2980,11,44514
89039,89.039,A,B,2981,11,44514
89050,89.05,B,A,2982,39,44525
89089,89.089,A,B,2983,39,44525
89128,89.128,B,A,2984,42,44564
89170,89.17,A,B,2985,42,44564
89212,89.212,B,A,2986,27,44606
89239,89.239,A,B,2987,27,44606
89266,89.266,B,A,2988,45,44633
89311,89.311,A,B,2989,45,44633
89356,89.356,B,A,2990,45,44678
89401,89.401,A,B,2991,45,44678
89446,89.446,B,A,2992,36,44723
89482,89.482,A,B,2993,36,44723
89518,89.518,B,A,2994,41,44759
89559,89.559,A,B,2995,41,44759
89600,89.6,B,A,2996,46,44800
