change_ms,change_s,from,to,segment_index,block_ms,source_pos_ms
47692,47.692,B,A,1798,48,23819.770000000026
47740,47.74,A,B,1799,48,23819.770000000026
47788,47.788,B,A,1800,43,23867.740000000027
47831,47.831,A,B,1801,43,23867.740000000027
47874,47.874,B,A,1802,5,23910.380000000026
47879,47.879,A,B,1803,5,23910.380000000026
47884,47.884,B,A,1804,43,23915.71000000003
47927,47.927,A,B,1805,43,23915.71000000003
47970,47.97,B,A,1806,11,23958.350000000028
47981,47.981,A,B,1807,11,23958.350000000028
47992,47.992,B,A,1808,48,23969.010000000028
48040,48.04,A,B,1809,48,23969.010000000028
48088,48.088,B,A,1810,21,24016.98000000003
48109,48.109,A,B,1811,21,24016.98000000003
48130,48.13,B,A,1812,21,24038.30000000003
48151,48.151,A,B,1813,21,24038.30000000003
48172,48.172,B,A,1814,32,24059.620000000028
48204,48.204,A,B,1815,32,24059.620000000028
48236,48.236,B,A,1816,11,24091.600000000028
48247,48.247,A,B,1817,11,24091.600000000028
48258,48.258,B,A,1818,16,24102.260000000028
48274,48.274,A,B,1819,16,24102.260000000028
48290,48.29,B,A,1820,5,24118.25000000003
48295,48.295,A,B,1821,5,24118.25000000003
48300,48.3,B,A,1822,5,24123.58000000003
48305,48.305,A,B,1823,5,24123.58000000003
48310,48.31,B,A,1824,43,24128.910000000033
48353,48.353,A,B,1825,43,24128.910000000033
48396,48.396,B,A,1826,5,24171.550000000032
48401,48.401,A,B,1827,5,24171.550000000032
48406,48.406,B,A,1828,48,24176.880000000034
48454,48.454,A,B,1829,48,24176.880000000034
48502,48.502,B,A,1830,11,24224.850000000035
48513,48.513,A,B,1831,11,24224.850000000035
48524,48.524,B,A,1832,32,24235.510000000035
48556,48.556,A,B,1833,32,24235.510000000035
48588,48.588,B,A,1834,48,24267.490000000034
48636,48.636,A,B,1835,48,24267.490000000034
48684,48.684,B,A,1836,48,24315.460000000036
48732,48.732,A,B,1837,48,24315.460000000036
48780,48.78,B,A,1838,16,24363.430000000037
48796,48.796,A,B,1839,16,24363.430000000037
48812,48.812,B,A,1840,43,24379.42000000004
48855,48.855,A,B,1841,43,24379.42000000004
48898,48.898,B,A,1842,37,24422.060000000038
48935,48.935,A,B,1843,37,24422.060000000038
48972,48.972,B,A,1844,11,24459.37000000004
48983,48.983,A,B,1845,11,24459.37000000004
48994,48.994,B,A,1846,11,24470.03000000004
49005,49.005,A,B,1847,11,24470.03000000004
49016,49.016,B,A,1848,5,24480.69000000004
49021,49.021,A,B,1849,5,24480.69000000004
49026,49.026,B,A,1850,48,24486.02000000004
49074,49.074,A,B,1851,48,24486.02000000004
49122,49.122,B,A,1852,27,24533.99000000004
49149,49.149,A,B,1853,27,24533.99000000004
49176,49.176,B,A,1854,32,24560.640000000043
49208,49.208,A,B,1855,32,24560.640000000043
49240,49.24,B,A,1856,32,24592.620000000043
49272,49.272,A,B,1857,32,24592.620000000043
49304,49.304,B,A,1858,27,24624.600000000042
49331,49.331,A,B,1859,27,24624.600000000042
49358,49.358,B,A,1860,48,24651.250000000044
49406,49.406,A,B,1861,48,24651.250000000044
49454,49.454,B,A,1862,16,24699.220000000045
49470,49.47,A,B,1863,16,24699.220000000045
49486,49.486,B,A,1864,27,24715.210000000046
49513,49.513,A,B,1865,27,24715.210000000046
49540,49.54,B,A,1866,43,24741.860000000048
49583,49.583,A,B,1867,43,24741.860000000048
49626,49.626,B,A,1868,5,24784.500000000047
49631,49.631,A,B,1869,5,24784.500000000047
49636,49.636,B,A,1870,48,24789.83000000005
49684,49.684,A,B,1871,48,24789.83000000005
49732,49.732,B,A,1872,32,24837.80000000005
49764,49.764,A,B,1873,32,24837.80000000005
49796,49.796,B,A,1874,16,24869.78000000005
49812,49.812,A,B,1875,16,24869.78000000005
49828,49.828,B,A,1876,32,24885.77000000005
49860,49.86,A,B,1877,32,24885.77000000005
49892,49.892,B,A,1878,16,24917.75000000005
49908,49.908,A,B,1879,16,24917.75000000005
49924,49.924,B,A,1880,5,24933.740000000053
49929,49.929,A,B,1881,5,24933.740000000053
49934,49.934,B,A,1882,37,24939.070000000054
49971,49.971,A,B,1883,37,24939.070000000054
50008,50.008,B,A,1884,43,24976.380000000056
50051,50.051,A,B,1885,43,24976.380000000056
50094,50.094,B,A,1886,5,25019.020000000055
50099,50.099,A,B,1887,5,25019.020000000055
50104,50.104,B,A,1888,27,25024.350000000057
50131,50.131,A,B,1889,27,25024.350000000057
50158,50.158,B,A,1890,11,25051.00000000006
50169,50.169,A,B,1891,11,25051.00000000006
50180,50.18,B,A,1892,21,25061.660000000058
50201,50.201,A,B,1893,21,25061.660000000058
50222,50.222,B,A,1894,32,25082.980000000058
50254,50.254,A,B,1895,32,25082.980000000058
50286,50.286,B,A,1896,32,25114.960000000057
50318,50.318,A,B,1897,32,25114.960000000057
50350,50.35,B,A,1898,21,25146.940000000057
50371,50.371,A,B,1899,21,25146.940000000057
50392,50.392,B,A,1900,43,25168.260000000057
50435,50.435,A,B,1901,43,25168.260000000057
50478,50.478,B,A,1902,43,25210.900000000056
50521,50.521,A,B,1903,43,25210.900000000056
50564,50.564,B,A,1904,43,25253.540000000055
50607,50.607,A,B,1905,43,25253.540000000055
50650,50.65,B,A,1906,5,25296.180000000055
50655,50.655,A,B,1907,5,25296.180000000055
50660,50.66,B,A,1908,37,25301.510000000057
50697,50.697,A,B,1909,37,25301.510000000057
50734,50.734,B,A,1910,27,25338.820000000058
50761,50.761,A,B,1911,27,25338.820000000058
50788,50.788,B,A,1912,48,25365.47000000006
50836,50.836,A,B,1913,48,25365.47000000006
50884,50.884,B,A,1914,43,25413.44000000006
50927,50.927,A,B,1915,43,25413.44000000006
50970,50.97,B,A,1916,11,25456.08000000006
50981,50.981,A,B,1917,11,25456.08000000006
50992,50.992,B,A,1918,48,25466.74000000006
51040,51.04,A,B,1919,48,25466.74000000006
51088,51.088,B,A,1920,16,25514.71000000006
51104,51.104,A,B,1921,16,25514.71000000006
51120,51.12,B,A,1922,48,25530.700000000063
51168,51.168,A,B,1923,48,25530.700000000063
51216,51.216,B,A,1924,27,25578.670000000064
51243,51.243,A,B,1925,27,25578.670000000064
51270,51.27,B,A,1926,48,25605.320000000065
51318,51.318,A,B,1927,48,25605.320000000065
51366,51.366,B,A,1928,5,25653.290000000066
51371,51.371,A,B,1929,5,25653.290000000066
51376,51.376,B,A,1930,5,25658.620000000068
51381,51.381,A,B,1931,5,25658.620000000068
51386,51.386,B,A,1932,37,25663.95000000007
51423,51.423,A,B,1933,37,25663.95000000007
51460,51.46,B,A,1934,5,25701.26000000007
51465,51.465,A,B,1935,5,25701.26000000007
51470,51.47,B,A,1936,27,25706.590000000073
51497,51.497,A,B,1937,27,25706.590000000073
51524,51.524,B,A,1938,11,25733.240000000074
51535,51.535,A,B,1939,11,25733.240000000074
51546,51.546,B,A,1940,32,25743.900000000074
51578,51.578,A,B,1941,32,25743.900000000074
51610,51.61,B,A,1942,48,25775.880000000074
51658,51.658,A,B,1943,48,25775.880000000074
51706,51.706,B,A,1944,5,25823.850000000075
51711,51.711,A,B,1945,5,25823.850000000075
51716,51.716,B,A,1946,48,25829.180000000077
51764,51.764,A,B,1947,48,25829.180000000077
51812,51.812,B,A,1948,16,25877.150000000078
51828,51.828,A,B,1949,16,25877.150000000078
51844,51.844,B,A,1950,43,25893.14000000008
51887,51.887,A,B,1951,43,25893.14000000008
51930,51.93,B,A,1952,11,25935.78000000008
51941,51.941,A,B,1953,11,25935.78000000008
51952,51.952,B,A,1954,27,25946.44000000008
51979,51.979,A,B,1955,27,25946.44000000008
52006,52.006,B,A,1956,16,25973.09000000008
52022,52.022,A,B,1957,16,25973.09000000008
52038,52.038,B,A,1958,48,25989.08000000008
52086,52.086,A,B,1959,48,25989.08000000008
52134,52.134,B,A,1960,43,26037.050000000083
52177,52.177,A,B,1961,43,26037.050000000083
52220,52.22,B,A,1962,32,26079.690000000082
52252,52.252,A,B,1963,32,26079.690000000082
52284,52.284,B,A,1964,43,26111.670000000082
52327,52.327,A,B,1965,43,26111.670000000082
52370,52.37,B,A,1966,16,26154.31000000008
52386,52.386,A,B,1967,16,26154.31000000008
52402,52.402,B,A,1968,27,26170.300000000083
52429,52.429,A,B,1969,27,26170.300000000083
52456,52.456,B,A,1970,27,26196.950000000084
52483,52.483,A,B,1971,27,26196.950000000084
52510,52.51,B,A,1972,5,26223.600000000086
52515,52.515,A,B,1973,5,26223.600000000086
52520,52.52,B,A,1974,32,26228.930000000088
52552,52.552,A,B,1975,32,26228.930000000088
52584,52.584,B,A,1976,16,26260.910000000087
52600,52.6,A,B,1977,16,26260.910000000087
52616,52.616,B,A,1978,43,26276.90000000009
52659,52.659,A,B,1979,43,26276.90000000009
52702,52.702,B,A,1980,48,26319.54000000009
52750,52.75,A,B,1981,48,26319.54000000009
52798,52.798,B,A,1982,5,26367.51000000009
52803,52.803,A,B,1983,5,26367.51000000009
52808,52.808,B,A,1984,21,26372.84000000009
52829,52.829,A,B,1985,21,26372.84000000009
52850,52.85,B,A,1986,48,26394.16000000009
52898,52.898,A,B,1987,48,26394.16000000009
52946,52.946,B,A,1988,48,26442.130000000092
52994,52.994,A,B,1989,48,26442.130000000092
53042,53.042,B,A,1990,43,26490.100000000093
53085,53.085,A,B,1991,43,26490.100000000093
53128,53.128,B,A,1992,32,26532.740000000093
53160,53.16,A,B,1993,32,26532.740000000093
53192,53.192,B,A,1994,16,26564.720000000092
53208,53.208,A,B,1995,16,26564.720000000092
53224,53.224,B,A,1996,48,26580.710000000094
53272,53.272,A,B,1997,48,26580.710000000094
53320,53.32,B,A,1998,27,26628.680000000095
53347,53.347,A,B,1999,27,26628.680000000095
53374,53.374,B,A,2000,43,26655.330000000096
53417,53.417,A,B,2001,43,26655.330000000096
53460,53.46,B,A,2002,32,26697.970000000096
53492,53.492,A,B,2003,32,26697.970000000096
53524,53.524,B,A,2004,32,26729.950000000095
53556,53.556,A,B,2005,32,26729.950000000095
53588,53.588,B,A,2006,48,26761.930000000095
53636,53.636,A,B,2007,48,26761.930000000095
53684,53.684,B,A,2008,21,26809.900000000096
53705,53.705,A,B,2009,21,26809.900000000096
53726,53.726,B,A,2010,43,26831.220000000096
53769,53.769,A,B,2011,43,26831.220000000096
53812,53.812,B,A,2012,27,26873.860000000095
53839,53.839,A,B,2013,27,26873.860000000095
53866,53.866,B,A,2014,5,26900.510000000097
53871,53.871,A,B,2015,5,26900.510000000097
53876,53.876,B,A,2016,32,26905.8400000001
53908,53.908,A,B,2017,32,26905.8400000001
53940,53.94,B,A,2018,5,26937.820000000098
53945,53.945,A,B,2019,5,26937.820000000098
53950,53.95,B,A,2020,16,26943.1500000001
53966,53.966,A,B,2021,16,26943.1500000001
53982,53.982,B,A,2022,32,26959.1400000001
54014,54.014,A,B,2023,32,26959.1400000001
54046,54.046,B,A,2024,48,26991.1200000001
54094,54.094,A,B,2025,48,26991.1200000001
54142,54.142,B,A,2026,16,27039.090000000102
54158,54.158,A,B,2027,16,27039.090000000102
54174,54.174,B,A,2028,43,27055.080000000104
54217,54.217,A,B,2029,43,27055.080000000104
54260,54.26,B,A,2030,16,27097.720000000103
54276,54.276,A,B,2031,16,27097.720000000103
54292,54.292,B,A,2032,37,27113.710000000105
54329,54.329,A,B,2033,37,27113.710000000105
54366,54.366,B,A,2034,32,27151.020000000106
54398,54.398,A,B,2035,32,27151.020000000106
54430,54.43,B,A,2036,48,27183.000000000106
54478,54.478,A,B,2037,48,27183.000000000106
54526,54.526,B,A,2038,27,27230.970000000107
54553,54.553,A,B,2039,27,27230.970000000107
54580,54.58,B,A,2040,37,27257.620000000108
54617,54.617,A,B,2041,37,27257.620000000108
54654,54.654,B,A,2042,32,27294.93000000011
54686,54.686,A,B,2043,32,27294.93000000011
54718,54.718,B,A,2044,5,27326.91000000011
54723,54.723,A,B,2045,5,27326.91000000011
54728,54.728,B,A,2046,43,27332.24000000011
54771,54.771,A,B,2047,43,27332.24000000011
54814,54.814,B,A,2048,27,27374.88000000011
54841,54.841,A,B,2049,27,27374.88000000011
54868,54.868,B,A,2050,16,27401.53000000011
54884,54.884,A,B,2051,16,27401.53000000011
54900,54.9,B,A,2052,37,27417.520000000113
54937,54.937,A,B,2053,37,27417.520000000113
54974,54.974,B,A,2054,43,27454.830000000115
55017,55.017,A,B,2055,43,27454.830000000115
55060,55.06,B,A,2056,11,27497.470000000114
55071,55.071,A,B,2057,11,27497.470000000114
55082,55.082,B,A,2058,11,27508.130000000114
55093,55.093,A,B,2059,11,27508.130000000114
55104,55.104,B,A,2060,43,27518.790000000114
55147,55.147,A,B,2061,43,27518.790000000114
55190,55.19,B,A,2062,37,27561.430000000113
55227,55.227,A,B,2063,37,27561.430000000113
55264,55.264,B,A,2064,32,27598.740000000114
55296,55.296,A,B,2065,32,27598.740000000114
55328,55.328,B,A,2066,43,27630.720000000114
55371,55.371,A,B,2067,43,27630.720000000114
55414,55.414,B,A,2068,43,27673.360000000113
55457,55.457,A,B,2069,43,27673.360000000113
55500,55.5,B,A,2070,16,27716.000000000113
55516,55.516,A,B,2071,16,27716.000000000113
55532,55.532,B,A,2072,21,27731.990000000114
55553,55.553,A,B,2073,21,27731.990000000114
55574,55.574,B,A,2074,27,27753.310000000114
55601,55.601,A,B,2075,27,27753.310000000114
55628,55.628,B,A,2076,37,27779.960000000116
55665,55.665,A,B,2077,37,27779.960000000116
55702,55.702,B,A,2078,21,27817.270000000117
55723,55.723,A,B,2079,21,27817.270000000117
55744,55.744,B,A,2080,11,27838.590000000117
55755,55.755,A,B,2081,11,27838.590000000117
55766,55.766,B,A,2082,48,27849.250000000116
55814,55.814,A,B,2083,48,27849.250000000116
55862,55.862,B,A,2084,37,27897.220000000118
55899,55.899,A,B,2085,37,27897.220000000118
55936,55.936,B,A,2086,37,27934.53000000012
55973,55.973,A,B,2087,37,27934.53000000012
56010,56.01,B,A,2088,27,27971.84000000012
56037,56.037,A,B,2089,27,27971.84000000012
56064,56.064,B,A,2090,32,27998.49000000012
56096,56.096,A,B,2091,32,27998.49000000012
56128,56.128,B,A,2092,43,28030.47000000012
56171,56.171,A,B,2093,43,28030.47000000012
56214,56.214,B,A,2094,11,28073.11000000012
56225,56.225,A,B,2095,11,28073.11000000012
56236,56.236,B,A,2096,27,28083.77000000012
56263,56.263,A,B,2097,27,28083.77000000012
56290,56.29,B,A,2098,5,28110.420000000122
56295,56.295,A,B,2099,5,28110.420000000122
56300,56.3,B,A,2100,21,28115.750000000124
56321,56.321,A,B,2101,21,28115.750000000124
56342,56.342,B,A,2102,21,28137.070000000123
56363,56.363,A,B,2103,21,28137.070000000123
56384,56.384,B,A,2104,27,28158.390000000123
56411,56.411,A,B,2105,27,28158.390000000123
56438,56.438,B,A,2106,48,28185.040000000125
56486,56.486,A,B,2107,48,28185.040000000125
56534,56.534,B,A,2108,27,28233.010000000126
56561,56.561,A,B,2109,27,28233.010000000126
56588,56.588,B,A,2110,16,28259.660000000127
56604,56.604,A,B,2111,16,28259.660000000127
56620,56.62,B,A,2112,37,28275.65000000013
56657,56.657,A,B,2113,37,28275.65000000013
56694,56.694,B,A,2114,16,28312.96000000013
56710,56.71,A,B,2115,16,28312.96000000013
56726,56.726,B,A,2116,43,28328.95000000013
56769,56.769,A,B,2117,43,28328.95000000013
56812,56.812,B,A,2118,48,28371.59000000013
56860,56.86,A,B,2119,48,28371.59000000013
56908,56.908,B,A,2120,11,28419.560000000132
56919,56.919,A,B,2121,11,28419.560000000132
56930,56.93,B,A,2122,16,28430.220000000132
56946,56.946,A,B,2123,16,28430.220000000132
56962,56.962,B,A,2124,16,28446.210000000134
56978,56.978,A,B,2125,16,28446.210000000134
56994,56.994,B,A,2126,27,28462.200000000135
57021,57.021,A,B,2127,27,28462.200000000135
57048,57.048,B,A,2128,32,28488.850000000137
57080,57.08,A,B,2129,32,28488.850000000137
57112,57.112,B,A,2130,32,28520.830000000136
57144,57.144,A,B,2131,32,28520.830000000136
57176,57.176,B,A,2132,32,28552.810000000136
57208,57.208,A,B,2133,32,28552.810000000136
57240,57.24,B,A,2134,16,28584.790000000135
57256,57.256,A,B,2135,16,28584.790000000135
57272,57.272,B,A,2136,27,28600.780000000137
57299,57.299,A,B,2137,27,28600.780000000137
57326,57.326,B,A,2138,5,28627.43000000014
57331,57.331,A,B,2139,5,28627.43000000014
57336,57.336,B,A,2140,48,28632.76000000014
57384,57.384,A,B,2141,48,28632.76000000014
57432,57.432,B,A,2142,48,28680.73000000014
57480,57.48,A,B,2143,48,28680.73000000014
57528,57.528,B,A,2144,5,28728.700000000143
57533,57.533,A,B,2145,5,28728.700000000143
57538,57.538,B,A,2146,16,28734.030000000144
57554,57.554,A,B,2147,16,28734.030000000144
57570,57.57,B,A,2148,37,28750.020000000146
57607,57.607,A,B,2149,37,28750.020000000146
57644,57.644,B,A,2150,5,28787.330000000147
57649,57.649,A,B,2151,5,28787.330000000147
57654,57.654,B,A,2152,27,28792.66000000015
57681,57.681,A,B,2153,27,28792.66000000015
57708,57.708,B,A,2154,43,28819.31000000015
57751,57.751,A,B,2155,43,28819.31000000015
57794,57.794,B,A,2156,37,28861.95000000015
57831,57.831,A,B,2157,37,28861.95000000015
57868,57.868,B,A,2158,43,28899.26000000015
57911,57.911,A,B,2159,43,28899.26000000015
57954,57.954,B,A,2160,5,28941.90000000015
57959,57.959,A,B,2161,5,28941.90000000015
57964,57.964,B,A,2162,5,28947.230000000152
57969,57.969,A,B,2163,5,28947.230000000152
57974,57.974,B,A,2164,11,28952.560000000154
57985,57.985,A,B,2165,11,28952.560000000154
57996,57.996,B,A,2166,5,28963.220000000154
58001,58.001,A,B,2167,5,28963.220000000154
58006,58.006,B,A,2168,21,28968.550000000156
58027,58.027,A,B,2169,21,28968.550000000156
58048,58.048,B,A,2170,32,28989.870000000155
58080,58.08,A,B,2171,32,28989.870000000155
58112,58.112,B,A,2172,32,29021.850000000155
58144,58.144,A,B,2173,32,29021.850000000155
58176,58.176,B,A,2174,27,29053.830000000155
58203,58.203,A,B,2175,27,29053.830000000155
58230,58.23,B,A,2176,43,29080.480000000156
58273,58.273,A,B,2177,43,29080.480000000156
58316,58.316,B,A,2178,43,29123.120000000155
58359,58.359,A,B,2179,43,29123.120000000155
58402,58.402,B,A,2180,21,29165.760000000155
58423,58.423,A,B,2181,21,29165.760000000155
58444,58.444,B,A,2182,32,29187.080000000155
58476,58.476,A,B,2183,32,29187.080000000155
58508,58.508,B,A,2184,27,29219.060000000154
58535,58.535,A,B,2185,27,29219.060000000154
58562,58.562,B,A,2186,37,29245.710000000156
58599,58.599,A,B,2187,37,29245.710000000156
58636,58.636,B,A,2188,21,29283.020000000157
58657,58.657,A,B,2189,21,29283.020000000157
58678,58.678,B,A,2190,5,29304.340000000157
58683,58.683,A,B,2191,5,29304.340000000157
58688,58.688,B,A,2192,27,29309.67000000016
58715,58.715,A,B,2193,27,29309.67000000016
58742,58.742,B,A,2194,37,29336.32000000016
58779,58.779,A,B,2195,37,29336.32000000016
58816,58.816,B,A,2196,5,29373.63000000016
58821,58.821,A,B,2197,5,29373.63000000016
58826,58.826,B,A,2198,16,29378.960000000163
58842,58.842,A,B,2199,16,29378.960000000163
58858,58.858,B,A,2200,48,29394.950000000164
58906,58.906,A,B,2201,48,29394.950000000164
58954,58.954,B,A,2202,11,29442.920000000166
58965,58.965,A,B,2203,11,29442.920000000166
58976,58.976,B,A,2204,32,29453.580000000165
59008,59.008,A,B,2205,32,29453.580000000165
59040,59.04,B,A,2206,32,29485.560000000165
59072,59.072,A,B,2207,32,29485.560000000165
59104,59.104,B,A,2208,32,29517.540000000165
59136,59.136,A,B,2209,32,29517.540000000165
59168,59.168,B,A,2210,32,29549.520000000164
59200,59.2,A,B,2211,32,29549.520000000164
59232,59.232,B,A,2212,27,29581.500000000164
59259,59.259,A,B,2213,27,29581.500000000164
59286,59.286,B,A,2214,21,29608.150000000165
59307,59.307,A,B,2215,21,29608.150000000165
59328,59.328,B,A,2216,37,29629.470000000165
59365,59.365,A,B,2217,37,29629.470000000165
59402,59.402,B,A,2218,21,29666.780000000166
59423,59.423,A,B,2219,21,29666.780000000166
59444,59.444,B,A,2220,16,29688.100000000166
59460,59.46,A,B,2221,16,29688.100000000166
59476,59.476,B,A,2222,5,29704.090000000167
59481,59.481,A,B,2223,5,29704.090000000167
59486,59.486,B,A,2224,21,29709.42000000017
59507,59.507,A,B,2225,21,29709.42000000017
59528,59.528,B,A,2226,43,29730.74000000017
59571,59.571,A,B,2227,43,29730.74000000017
59614,59.614,B,A,2228,48,29773.38000000017
59662,59.662,A,B,2229,48,29773.38000000017
59710,59.71,B,A,2230,11,29821.35000000017
59721,59.721,A,B,2231,11,29821.35000000017
59732,59.732,B,A,2232,16,29832.01000000017
59748,59.748,A,B,2233,16,29832.01000000017
59764,59.764,B,A,2234,11,29848.00000000017
59775,59.775,A,B,2235,11,29848.00000000017
59786,59.786,B,A,2236,43,29858.66000000017
59829,59.829,A,B,2237,43,29858.66000000017
59872,59.872,B,A,2238,27,29901.30000000017
59899,59.899,A,B,2239,27,29901.30000000017
59926,59.926,B,A,2240,48,29927.95000000017
59974,59.974,A,B,2241,48,29927.95000000017
60022,60.022,B,A,2242,24,29975.920000000173
60046,60.046,A,B,2243,24,29975.920000000173
